Pedestrian_ID,Gender,Age,Group,Vehicle_Type,Lag_Gap,Vehicle_Speed,Vehicle_Gap,Waiting_Time,Pedestrian_Speed,Vehicle_Encountered,Path_Change,Predicted_Probability,Speed_Change_Simulated
1449,Male,Young,Single,Three-wheeler,Lag,11.942421762431229,3.6740552490851464,24.315643842964377,1.0242435271186803,10,1,0.9538001198260222,1
1450,Male,Middle,Single,Two-wheeler,Gap,20.153166778944197,3.8695017732175403,15.601513352652832,1.508827948348354,4,0,0.2627406931339221,0
1451,Male,Young,Two,Three-wheeler,Lag,16.453301780106294,4.019827732420054,8.95074749582758,1.4979827170909827,1,1,0.8044852793040203,0
1452,Male,Middle,Two,Three-wheeler,Gap,27.924761544544797,4.737005048037057,6.411943212499479,1.048376152340909,5,0,0.21041609284214574,0
1453,Male,Elder,Single,Four-wheeler,Lag,24.399212428102217,4.028800522780293,28.757729926905093,0.9718207960266918,9,0,0.692597490501895,1
1454,Male,Young,Single,Four-wheeler,Lag,13.122658909371793,2.1272446627800226,7.306410492135192,1.1613011273703715,6,0,0.16014725923760703,1
1455,Male,Young,Single,Four-wheeler,Lag,16.130098970659724,5.443371816616089,10.065970239573382,1.5326153402515466,15,0,0.3320050515472779,0
1456,Female,Middle,Single,Two-wheeler,Lag,19.388882433217344,4.034991151871028,7.0911759503408245,0.8691392334645577,11,1,0.48574735131825436,0
1457,Male,Young,Two,Four-wheeler,Lag,29.97570693613843,4.901120585007504,11.031314166309954,1.7696182128389797,10,0,0.37764727369862805,1
1458,Male,Middle,Single,Three-wheeler,Lag,13.18523746865015,3.301991433782998,4.0274159088892985,0.9524894495723135,9,0,0.20565756331826224,0
1459,Male,Young,Two,Heavy,Lag,20.977779057638287,3.4543268472157203,17.210820022170555,1.6973248158846839,7,0,0.3969267640837189,1
1460,Male,Elder,More,Four-wheeler,Lag,17.73072419586403,4.129518239285148,11.182729700466414,0.8128594454539293,12,1,0.19015075157609745,0
1461,Male,Young,More,Four-wheeler,Gap,22.122213465089846,4.455614824742266,9.75130003153174,1.533114405741205,7,0,0.03967728097582601,0
1462,Male,Young,More,Four-wheeler,Lag,22.15792138613533,1.9026377682922733,8.807211733525124,1.3086430524693125,5,0,0.04200674322543897,0
1463,Female,Young,Single,Four-wheeler,Gap,16.082765770011253,3.2483818576363426,12.465781293710887,1.4287675610029331,3,0,0.14966241845224526,0
1464,Male,Child,Single,Three-wheeler,Lag,24.45524940049838,4.429120585549764,16.475392102257896,2.147400991432513,10,0,0.5510325475419247,1
1465,Male,Young,Single,Three-wheeler,Lag,12.612833367988806,6.3868047193005495,20.263861848530517,0.6196940396939731,5,1,0.9617534049995721,1
1466,Male,Middle,Two,Four-wheeler,Lag,25.10619505948562,1.2315977595874723,18.120268442406434,0.8023494701470908,10,0,0.29313462031155363,1
1467,Male,Young,Single,Three-wheeler,Lag,15.553188615826294,2.779432727319949,10.184810805536065,0.6774656080667152,16,1,0.7418732687461159,0
1468,Male,Young,Single,Two-wheeler,Lag,21.287332570096257,3.4243766946164484,17.89910768822231,1.2608659520714256,5,0,0.4295657432663422,1
1469,Male,Young,Single,Four-wheeler,Lag,17.822121866272532,2.6232002153619973,11.581190010342963,1.6311291414769855,4,0,0.3354346215314145,1
1470,Female,Young,Single,Two-wheeler,Lag,21.58028370725798,1.4430558132917999,13.519781858735403,0.6249600472714778,2,0,0.14559631543161047,0
1471,Male,Elder,Two,Four-wheeler,Lag,16.54932906176687,3.6512297478340434,14.211883508636685,1.5930368066813614,6,0,0.18602398282898733,0
1472,Female,Elder,Two,Two-wheeler,Lag,20.99190945013052,3.9968581753897534,9.420481363862958,1.1631771698490745,8,0,0.050464303889688304,0
1473,Female,Young,Two,Three-wheeler,Lag,7.3131057976007785,3.275306256791953,10.86223960325015,1.9679335547581425,4,0,0.19424870268047528,1
1474,Male,Middle,More,Four-wheeler,Lag,18.227442486781175,3.131157978902103,14.56814890927685,1.1059093417793413,6,0,0.08557447157609406,0
1475,Male,Middle,Single,Two-wheeler,Gap,25.28347617326657,6.146324535731157,7.863672957528463,2.2491891061133424,6,1,0.7385436078581792,1
1476,Male,Elder,Single,Four-wheeler,Gap,19.498722769680185,3.462856544685434,15.712224556171137,1.3030206081572917,4,1,0.6636671358521296,1
1477,Male,Young,Single,Four-wheeler,Lag,20.008322359032938,4.5466040747467025,8.654380170229203,2.328401837840839,0,0,0.4547741940520867,1
1478,Male,Young,Two,Four-wheeler,Lag,21.753314463333076,2.858284214492919,12.566326541233185,1.392102401834749,3,0,0.2783931452473653,0
1479,Male,Young,Two,Two-wheeler,Lag,19.09120309577135,4.69300585414852,18.004930714543327,1.0637594691109398,10,0,0.30139369805788463,0
1480,Male,Middle,Single,Four-wheeler,Gap,26.248408954666402,4.662129147922044,1.7554954516187458,1.6321438079844468,4,0,0.1549470497265836,0
1481,Male,Middle,More,Three-wheeler,Lag,18.648711421679614,2.78979390191601,6.659038977390053,1.2239191591093836,0,1,0.38456329555036506,1
1482,Female,Young,Single,Three-wheeler,Lag,28.827105764307028,4.018140253196605,12.140631522514076,1.0191194535679646,5,0,0.47686993934678246,1
1483,Male,Young,Single,Three-wheeler,Lag,26.511481863078004,4.106038322432339,3.929167813689695,1.2141999337635514,8,1,0.8112650776671976,1
1484,Male,Middle,Two,Three-wheeler,Lag,18.904048939930497,3.356706976033929,6.006916177295929,1.764302973766617,9,0,0.23099793925563442,0
1485,Male,Middle,More,Three-wheeler,Lag,18.09932280173757,4.444945619633036,15.760735001236188,1.522969367644945,5,0,0.21643393817941253,0
1486,Female,Young,Two,Two-wheeler,Lag,22.58634537040342,2.9256764845220524,1.8346138495338042,0.8402306899660412,7,1,0.21956257407150886,0
1487,Male,Middle,More,Three-wheeler,Lag,23.89155528784078,3.483303589012852,13.004483628772782,1.6953340862029107,9,0,0.1575861920450686,0
1488,Male,Young,Single,Four-wheeler,Lag,15.033380174748697,6.299357341480423,2.0806482496887257,1.1613279238561094,12,0,0.18621160933463451,0
1489,Male,Young,Two,Three-wheeler,Lag,16.09087524360086,2.4411656663829264,4.153194503696532,0.6851046702268767,8,0,0.11153740709240942,0
1490,Male,Young,More,Two-wheeler,Lag,14.151390699365946,2.2993248927597865,9.264222109616291,0.799238808560629,8,0,0.017734562089054696,0
1491,Female,Middle,Two,Three-wheeler,Lag,23.98812507106367,2.2719814171150885,24.0182550855248,0.6503199797173327,1,0,0.5645645504754199,1
1492,Male,Elder,Single,Three-wheeler,Gap,23.191438524672726,6.765492462806671,11.876054078278855,1.4480397319969012,5,0,0.3774088571982693,1
1493,Male,Young,More,Four-wheeler,Lag,15.099169713141773,2.356802361576439,7.938105000957521,0.9554283344431458,12,0,0.023570487014185956,0
1494,Male,Young,Single,Heavy,Gap,20.537154236448327,2.490796010534959,9.614931697438802,0.7113194304979313,2,0,0.1399772396118882,0
1495,Male,Young,Single,Three-wheeler,Gap,24.052386278960697,4.150055014950885,12.272931338001268,1.0862818358397153,4,0,0.3980179887376848,0
1496,Male,Young,More,Four-wheeler,Lag,29.04864368286021,4.388044160731249,13.17455588049259,1.7533345542344367,8,0,0.141527640928178,0
1497,Male,Young,More,Two-wheeler,Gap,14.879492506090038,3.613174963854067,7.158919724896067,1.3882562787318429,12,1,0.07554015369780337,0
1498,Male,Young,More,Heavy,Gap,17.155352243954955,6.065250767063748,5.846607908127881,1.2230931653289756,1,0,0.031874214236484746,0
1499,Male,Young,More,Three-wheeler,Gap,17.83769680224922,1.574845298270438,11.017698199412159,1.5242233354125547,11,1,0.20843277936762555,1
1500,Male,Young,Single,Three-wheeler,Gap,21.803492840521066,3.904295363003062,13.644343124684555,0.670921295074374,3,0,0.38143550597075954,0
1501,Male,Young,More,Three-wheeler,Lag,13.909200507112125,3.8586786994279643,17.411944908338832,1.7894779206387696,11,0,0.17179390438274464,1
1502,Male,Middle,Single,Two-wheeler,Lag,15.188268456312931,2.9737138910237455,12.695757303719489,0.8461196865523447,12,0,0.1853346329575507,0
1503,Male,Young,Two,Four-wheeler,Lag,24.35283504571873,5.085895862527366,14.565044763305181,0.5387438719238348,9,0,0.3555436511299271,0
1504,Male,Middle,Single,Three-wheeler,Lag,20.61023388442729,3.69205629020818,10.827461709581813,1.082445909754601,13,0,0.4230193375260145,0
1505,Male,Elder,More,Three-wheeler,Lag,14.481646427331103,2.712066186241142,12.237147517806038,0.633234336964659,14,0,0.029839755430925544,0
1506,Male,Middle,Two,Two-wheeler,Lag,18.432504607835977,1.9691263730458624,13.469091131642491,0.8301755318682349,13,0,0.11223455556036507,0
1507,Male,Young,More,Heavy,Lag,13.860465531312009,2.0843032573493865,6.585144525402566,1.5324813897706255,6,1,0.17467092817641336,1
1508,Male,Young,Single,Four-wheeler,Lag,18.053027004551755,5.071502711762454,21.801261928676972,1.1310859537653013,6,0,0.6916179770059738,1
1509,Male,Middle,Single,Heavy,Lag,18.60351154106894,2.7267328237536774,8.505702468849648,0.49378345205249285,2,0,0.22557803341472898,0
1510,Male,Young,Single,Four-wheeler,Lag,13.255879528045828,5.139312911957739,12.908192391230621,1.4066743393556334,3,0,0.45299010777293,1
1511,Female,Young,Single,Heavy,Gap,11.407425907225651,2.157443026163713,12.136927509853379,1.4882200803927144,8,0,0.08425242890577514,0
1512,Male,Young,Two,Three-wheeler,Lag,26.640996533535503,6.098794374366267,18.48274360519592,1.8384322573294232,2,1,0.9676021090565553,1
1513,Male,Middle,Single,Two-wheeler,Lag,26.81431781748757,4.708318051954451,4.100763273593971,0.8109750552667249,13,0,0.15482628039772559,1
1514,Male,Young,Two,Three-wheeler,Lag,6.024322338087517,2.136057090293688,19.53739695194329,1.7324159825763243,3,0,0.42897174847298286,0
1515,Male,Middle,Single,Three-wheeler,Gap,22.044999923461642,1.9540605752055022,4.617670233590893,1.4903762290969458,1,1,0.63875709047623,1
1516,Male,Young,Single,Four-wheeler,Lag,12.6923262071719,4.570025762775611,4.778245773027349,1.3112182837035287,3,0,0.2161988386677663,0
1517,Female,Young,Two,Two-wheeler,Lag,24.93905997169214,1.8999062753277614,18.7693871650728,0.9608044963884717,1,1,0.6814350228406956,1
1518,Male,Middle,Single,Two-wheeler,Gap,26.58393126154625,2.769982512748533,6.964642634421844,1.1911226999053195,2,0,0.11458335328113085,1
1519,Female,Young,Single,Four-wheeler,Lag,21.680347343622266,4.560435665062026,13.036090131623135,0.8757946554665783,7,1,0.7958349668723076,1
1520,Male,Middle,Single,Two-wheeler,Lag,21.62963583050555,5.143496878281276,10.4867115106835,1.5026220327614268,4,0,0.36225180897498627,1
1521,Male,Young,Single,Two-wheeler,Gap,18.183533592813205,4.420296199303477,21.812241329657606,1.4834858067172252,10,0,0.3645709949980414,1
1522,Male,Young,Two,Two-wheeler,Lag,16.239999526966898,5.022416333648786,16.52857038169583,0.8661949260548256,5,0,0.2816545923367753,0
1523,Male,Elder,Single,Four-wheeler,Gap,20.00845895046795,3.713582730681843,8.329447313095176,0.9490629671338866,9,0,0.07769343521720937,0
1524,Male,Young,Single,Two-wheeler,Lag,13.840660624922005,4.468752510895543,17.32738601604747,1.8361172205038843,8,1,0.8568049265065494,0
1525,Male,Young,Two,Two-wheeler,Gap,22.517846075892447,3.0488860337456942,6.389201615350068,1.206709598229647,2,0,0.05685686889466068,0
1526,Female,Elder,Two,Three-wheeler,Gap,19.59843690923235,4.491969063672212,13.104644393798365,1.2968020259031972,1,0,0.12803870953418986,0
1527,Male,Middle,Two,Four-wheeler,Lag,14.859906597192762,4.098281896334676,15.816633820599828,2.047546896139815,11,0,0.36226852274880034,0
1528,Male,Middle,Single,Two-wheeler,Lag,21.26911030604715,3.759712818538806,14.781830545819261,0.8880707834672226,8,0,0.3311754264647737,1
1529,Female,Young,More,Two-wheeler,Lag,24.640418157104055,6.389792159729669,13.867689021870333,1.386314820870895,2,0,0.08934668631618195,0
1530,Male,Young,Single,Heavy,Lag,21.276097882003054,3.4393472550477164,17.783640037577186,1.584608247311359,8,0,0.5320934330922036,1
1531,Male,Middle,Single,Four-wheeler,Lag,20.435513563262823,3.8992678780993897,12.054711448888074,1.0319086602082834,4,0,0.4109855611937722,0
1532,Female,Young,More,Two-wheeler,Lag,25.768144261279822,3.561036345683108,21.484925677247375,1.019130096679742,1,0,0.1090281453454084,0
1533,Male,Young,Two,Three-wheeler,Lag,7.731224794394423,2.76395470344581,4.784169322279939,1.8246679442712737,3,0,0.1491488917971148,0
1534,Male,Middle,Two,Two-wheeler,Lag,21.682291782927805,3.00381601812125,8.681556573964087,0.7170640120387819,9,0,0.10243163396965702,0
1535,Female,Young,More,Four-wheeler,Lag,18.740534321218373,5.972647334120901,16.550655399456687,0.815264647508118,5,0,0.10793056402855582,0
1536,Male,Young,Single,Three-wheeler,Lag,15.191040482101961,3.2010509712620543,7.865884382837324,1.1381573746661335,6,0,0.31418323864742304,0
1537,Male,Child,More,Heavy,Lag,31.37978921843011,4.097142482287222,10.142072953010425,1.623736769037096,2,0,0.05784149377419228,0
1538,Male,Young,Two,Four-wheeler,Gap,18.655777804942055,3.735798292022009,16.30779043455453,1.1879115652323675,1,1,0.7214481158654884,1
1539,Male,Middle,Single,Four-wheeler,Gap,17.638686367382267,5.021852561715156,11.751197691334474,0.9719542813076679,3,0,0.27706614666024537,1
1540,Male,Elder,Single,Two-wheeler,Lag,14.674102174011782,4.380981175992929,5.657453970328853,1.1487474420894068,6,0,0.0806644693498009,0
1541,Male,Young,Single,Heavy,Lag,35.165454508784705,1.9177583301265577,5.4033541513871794,1.1771721988665858,11,1,0.6894877635065451,1
1542,Male,Young,More,Four-wheeler,Lag,25.96956829620634,3.0851525258706847,7.747235946130375,1.515549168502683,9,0,0.05111673333823408,0
1543,Male,Young,Single,Four-wheeler,Lag,11.837905345612269,4.210409129240994,7.778245070321654,1.7572568075008288,2,0,0.29089815672254965,0
1544,Female,Young,Single,Two-wheeler,Lag,20.94617804111651,2.363479133140541,4.610336991674202,1.034075550253594,1,0,0.07905302423125665,0
1545,Male,Young,Two,Four-wheeler,Lag,14.17898002925261,3.5414165478619615,17.91847764902346,1.490148650918496,3,1,0.8416574062710804,1
1546,Male,Elder,Two,Four-wheeler,Lag,23.214206053482926,2.962161348251784,7.420744793047713,1.480540072813056,11,0,0.08695780920159399,0
1547,Male,Middle,Single,Heavy,Lag,19.795214247712053,1.8022287038705183,17.033114464741363,1.5737364424891644,6,0,0.4424402981050603,1
1548,Male,Young,More,Three-wheeler,Gap,13.206095076558558,6.680052216634734,24.940106019610724,1.3247246809604645,10,0,0.2783551729335153,0
1549,Male,Elder,Two,Three-wheeler,Gap,20.82231703950178,5.31830900659949,8.277613130159285,0.5187380225351335,5,0,0.10653595994232569,1
1550,Male,Young,More,Three-wheeler,Lag,27.542750612331854,4.341761520926559,24.57237708571379,1.4217384532719597,7,0,0.4690670421485022,0
1551,Female,Elder,Single,Four-wheeler,Lag,17.729310695958333,2.5356761283530544,5.727809546959678,1.3684323079214178,7,0,0.0641690483753129,0
1552,Male,Young,Single,Heavy,Lag,10.976689590068242,6.239694257696559,13.693184005155652,1.3675008267761832,7,0,0.4645070430881961,1
1553,Male,Young,Two,Four-wheeler,Lag,28.956813943270358,3.9363112279786936,28.183425850530156,0.9853949722078472,6,1,0.9617784933888732,1
1554,Male,Elder,Single,Three-wheeler,Gap,14.043076623270881,5.739290897009722,17.192773376202346,0.7142153717696323,3,0,0.3529474697968182,0
1555,Male,Young,Two,Two-wheeler,Lag,19.668285076751634,1.6111435628250728,6.4621930728335855,0.8630655129504778,5,0,0.06308208448668297,0
1556,Male,Young,Single,Four-wheeler,Lag,20.647292296029406,2.4182652946322634,6.968813682453982,0.9007317299450663,15,1,0.5958194734434433,0
1557,Male,Young,More,Four-wheeler,Lag,16.019860265982334,4.08980206964382,7.060731459428435,0.8399930898207929,4,0,0.03977784084260125,0
1558,Male,Middle,More,Two-wheeler,Lag,14.855998049317812,5.140580661705119,22.340027563680252,0.9385724516977063,9,0,0.14185374797175473,0
1559,Male,Middle,More,Three-wheeler,Lag,13.285373007457135,2.428480343766184,6.752063695797222,0.6557682381484121,13,0,0.030796546999949794,0
1560,Male,Young,More,Heavy,Gap,11.837217242029489,2.9599263839078005,11.258851458271947,0.9703898701254176,7,0,0.019082011622816145,0
1561,Male,Middle,More,Three-wheeler,Lag,20.13278715261438,3.8012245176853883,8.582965241870175,2.5830499835621232,6,0,0.13129450032097936,1
1562,Male,Middle,Single,Three-wheeler,Gap,25.63460347807323,6.948000151889829,8.775556992074021,1.251505980285593,2,1,0.8963216688006709,0
1563,Male,Young,Single,Three-wheeler,Gap,13.65977690349219,4.553527211190894,9.56305413268752,1.0615154951894163,9,0,0.23291294948273916,1
1564,Male,Child,More,Three-wheeler,Lag,22.9667339180922,5.268265944148466,8.500706133659467,1.5064678892870538,12,0,0.05544478341149958,0
1565,Male,Young,More,Two-wheeler,Gap,18.782652407536464,4.082228507741642,12.822887512750247,1.2042047642754055,16,0,0.019551720669155417,0
1566,Male,Child,More,Four-wheeler,Lag,10.0775678743955,4.944770179963783,9.85080772228356,0.5615921907330811,3,0,0.023654780817742325,0
1567,Female,Young,More,Four-wheeler,Lag,20.52442891364961,3.5523553402430483,10.10978102505778,1.292522466390959,12,0,0.032429375284536106,0
1568,Female,Young,Single,Four-wheeler,Lag,16.284434895209447,2.1792473636291376,11.197694658277614,1.013374710455279,5,0,0.1715197744186991,1
1569,Male,Young,More,Four-wheeler,Lag,21.514306239030798,4.2020090842179885,8.689508092115275,1.3199826933207832,7,0,0.06134503136191619,0
1570,Male,Young,More,Two-wheeler,Lag,17.852548231214932,3.842920206497123,15.883746844456152,0.8394088241789326,3,0,0.06843591706182617,0
1571,Male,Middle,Two,Two-wheeler,Lag,22.42860165207879,3.486572411470021,11.155325280724902,1.2189482384945798,3,1,0.6695041764802405,1
1572,Male,Young,More,Two-wheeler,Lag,27.821488269246306,2.8156743309758534,11.252021610041075,0.8692145176619452,7,0,0.04244180053072909,0
1573,Male,Elder,Two,Two-wheeler,Lag,16.15315104175636,4.487754029393305,6.088103014553537,1.006980972971295,6,0,0.05274069260831836,0
1574,Male,Elder,More,Four-wheeler,Lag,28.699266117678256,4.646747302423297,1.983655367737537,1.4617530413933983,14,0,0.018519697748148174,0
1575,Female,Middle,Single,Two-wheeler,Lag,15.40478353779221,3.1130812997716353,17.21659027804389,0.9162327374578634,3,0,0.2519380967069214,0
1576,Male,Elder,More,Four-wheeler,Gap,11.86680539706148,5.304230690555031,18.550347446650346,1.1451701477215321,11,0,0.03639874616958262,0
1577,Male,Elder,Single,Two-wheeler,Gap,15.173525553035443,3.1307258107433507,6.675708281137394,0.6651857072287384,6,0,0.03128749338503363,0
1578,Male,Young,Single,Two-wheeler,Lag,25.038320582655118,2.086880586124924,8.75466201264876,1.4617497786199765,2,0,0.21093822367895265,1
1579,Male,Middle,Single,Two-wheeler,Gap,22.600834416250805,2.387133578026697,8.72061777534198,1.2828515299400371,3,0,0.11096049665482105,0
1580,Male,Young,Two,Three-wheeler,Lag,30.562247729414295,3.5143574248239164,14.401389357767691,1.6499739288473272,9,0,0.5282502603937067,1
1581,Male,Middle,Single,Four-wheeler,Lag,23.116311239574266,1.9123486992242242,5.649937711008641,1.278434561324573,10,0,0.1754789430601545,0
1582,Male,Young,More,Four-wheeler,Lag,18.78280321414822,4.2337509742692,25.63156925526267,2.4230812227747345,1,1,0.8517884597861844,1
1583,Male,Child,Two,Two-wheeler,Lag,26.956143876839008,4.533788473417671,2.8436230433973186,0.9341140833795233,5,0,0.049413673524303356,0
1584,Male,Young,More,Four-wheeler,Gap,29.6684220537067,3.6815906932789972,24.978348955249437,1.5369439831589644,6,1,0.6922733805460429,1
1585,Male,Elder,Single,Four-wheeler,Lag,24.568381442111193,5.04492529647211,3.0229663364898594,1.162353654843804,7,0,0.14523089649138168,0
1586,Male,Young,Single,Three-wheeler,Lag,20.816651924399487,5.577009760830865,8.029482109274584,1.0981700024971244,8,0,0.4710201277406117,0
1587,Male,Young,More,Two-wheeler,Lag,25.269894434295004,3.3718503262297226,6.84841795406169,1.5218715619774061,10,1,0.20061604243293124,0
1588,Male,Young,Two,Two-wheeler,Lag,14.890565194558224,1.9741068881013668,7.010368050356446,2.0315982045382577,4,0,0.08659301682237348,0
1589,Male,Young,Two,Two-wheeler,Gap,27.201179440082832,2.655302565768062,29.520649902701372,1.5566353770617671,2,1,0.8942973077229954,1
1590,Female,Middle,More,Heavy,Lag,36.44000631199431,4.023971675254375,10.398922688390238,1.044640610885388,3,0,0.0810124556815321,1
1591,Female,Middle,More,Three-wheeler,Gap,22.40840133733615,3.243557311302487,4.233725548386271,1.2498193584728168,13,1,0.10626306635387742,0
1592,Female,Young,Two,Three-wheeler,Gap,15.237838221985257,4.116288075528815,26.188327777556616,0.9020091862071851,7,0,0.41746190139776534,0
1593,Male,Young,More,Four-wheeler,Lag,14.107488715390046,4.05435717524341,6.701757722591354,1.3779757464130813,3,0,0.04263447411377742,0
1594,Male,Young,Two,Three-wheeler,Lag,29.748257111584053,3.855199317308743,3.11888495407376,1.128643653888946,10,0,0.2114793264998297,0
1595,Male,Young,Two,Four-wheeler,Lag,26.36077906994754,2.3471196994931978,1.7850872154419957,0.9168766014823737,7,0,0.083620217197256,0
1596,Male,Middle,Single,Two-wheeler,Lag,23.774247197597813,2.8539171900024893,10.480366447935836,0.5379025729488027,5,0,0.21392819948972155,0
1597,Female,Middle,Single,Three-wheeler,Lag,29.157093449100017,3.1563796604510284,20.976000907711533,1.908787947664703,0,0,0.7756171840809151,1
1598,Female,Young,Single,Two-wheeler,Lag,20.066478157091893,4.665511680323737,1.5630061152535202,0.6769277193167651,10,0,0.060765339228076795,0
1599,Male,Middle,More,Three-wheeler,Gap,26.817189676587503,4.10674847399053,15.239985758191771,1.0436752348331981,9,0,0.11005740197618852,0
1600,Male,Young,Two,Three-wheeler,Lag,14.53662396601589,3.9822278390268218,7.02456576532386,0.8646498536951799,3,1,0.7033022557224348,1
1601,Male,Middle,Single,Four-wheeler,Gap,14.969843283847219,4.072514564242142,6.262872338864931,1.232003135821389,4,0,0.1363703514710706,0
1602,Female,Young,Two,Four-wheeler,Lag,20.192002928319454,3.5406973976878646,14.794714905023572,0.8710747820502487,4,0,0.21860780708598848,0
1603,Male,Middle,Single,Four-wheeler,Lag,17.596417654403886,1.5821251248456396,15.733594512417149,1.5285029939295685,8,0,0.3696144588818556,0
1604,Male,Young,Single,Two-wheeler,Lag,19.067154832963496,2.5360651486401693,12.103306602697874,0.9124243429774184,4,0,0.21601451428800425,0
1605,Male,Elder,More,Heavy,Gap,24.697223386276637,2.262557781495099,5.942563864583407,0.8574299154442704,4,0,0.008109057669746346,0
1606,Male,Young,Single,Two-wheeler,Lag,11.106222801838015,1.7963463469654308,1.2212363071987653,0.901661281543961,5,0,0.04649280117333749,0
1607,Male,Child,Single,Four-wheeler,Gap,23.29821031338018,2.9678427813092543,15.500218146229212,1.0054514108774242,16,0,0.11597515238766491,0
1608,Male,Young,Two,Four-wheeler,Gap,12.510922228519881,4.502508758851837,12.817290530972432,1.4042977383472666,6,0,0.15130394433951483,1
1609,Male,Young,Single,Four-wheeler,Lag,25.76301154144703,2.129951392293077,9.802046184368354,0.8916841938505963,5,0,0.27870648929106545,0
1610,Male,Middle,Two,Three-wheeler,Lag,15.3574352268196,2.1090545245176786,6.159221413458619,1.4745005763796297,6,0,0.17167832408593303,0
1611,Male,Middle,More,Four-wheeler,Lag,23.53610617770154,2.179810574727087,16.05213001439529,1.1599182950466878,9,0,0.09171899025860047,0
1612,Male,Middle,Two,Four-wheeler,Lag,21.32049893441404,2.7973513421551752,3.0769419330814216,0.8740073759474281,11,1,0.42768302912815126,1
1613,Male,Young,Two,Two-wheeler,Lag,18.391447775198174,2.540514295640309,13.604124752336148,0.932685522415904,17,0,0.10861080091971059,0
1614,Male,Middle,Single,Four-wheeler,Lag,16.551334400246652,1.2680655497267561,14.484448712045513,1.2696131180864305,6,1,0.7896031078181698,1
1615,Male,Middle,Two,Two-wheeler,Lag,11.299032856526212,2.8210033914587784,6.341795753465022,1.1012362848641466,6,0,0.06606630821809654,0
1616,Male,Young,Single,Three-wheeler,Lag,17.913674845161065,6.615354418395597,10.816492258194113,1.254159220573777,4,0,0.6218944653767426,0
1617,Female,Young,Single,Four-wheeler,Gap,15.330341044068149,3.0238539471310872,11.438087843140991,1.6478625788900318,9,0,0.11261165308917326,0
1618,Male,Young,More,Four-wheeler,Lag,13.89642342938393,2.5771156340274857,12.668881533332033,0.6036416160145729,8,0,0.0409705064936407,0
1619,Male,Young,Single,Three-wheeler,Lag,23.597172885165335,3.5179907986522565,20.20609252374805,1.1184069001012131,5,0,0.737521502142418,1
1620,Female,Middle,Two,Three-wheeler,Gap,15.563692164132792,2.648040817899612,11.885812314435327,1.1432491173727042,6,0,0.1097716850870435,0
1621,Male,Elder,Single,Three-wheeler,Lag,15.76467901882766,3.7128347756961277,2.9853701887131923,0.9468664443662166,3,0,0.14025642362388954,1
1622,Male,Middle,More,Three-wheeler,Lag,17.718445821630986,3.2276528725011375,8.499464551097882,1.173134321482766,8,1,0.38253525532691707,0
1623,Male,Young,Single,Three-wheeler,Lag,19.49374148860762,5.06820626629552,13.337633146685173,1.3147030480314736,3,0,0.6361282831871071,0
1624,Female,Middle,Single,Three-wheeler,Lag,20.211242995516,5.305565927361493,8.297781750162516,1.3360547490234171,4,0,0.40839826193181034,1
1625,Male,Middle,More,Four-wheeler,Lag,22.39926860032928,4.214512774915646,16.191530390030056,1.439387801777859,1,0,0.17784422913230072,0
1626,Male,Young,Single,Three-wheeler,Lag,21.27210255808588,2.5947581741357353,5.702418257093325,0.6727238496453029,3,1,0.7583879331645318,1
1627,Male,Middle,More,Two-wheeler,Lag,19.761503392847857,3.4518459253302853,4.745850746217727,1.1935605882162408,3,1,0.16777984300559287,0
1628,Female,Young,Single,Three-wheeler,Lag,18.51271679361119,2.9207378212842774,6.486965719608332,1.5596632990716122,9,1,0.6870981288365688,1
1629,Female,Child,Two,Two-wheeler,Lag,16.521649781106426,4.5475047624273826,19.24143221068942,1.1879720746985785,8,1,0.5355117832686309,1
1630,Male,Young,More,Three-wheeler,Lag,23.118197992264093,1.4696033701450761,14.336728487932874,1.4225138401282889,6,0,0.11461011639949951,1
1631,Male,Young,Two,Three-wheeler,Gap,17.363519352312892,4.040177310972182,11.435530001167308,1.3425030723014695,5,0,0.21790101925110975,0
1632,Male,Elder,Two,Three-wheeler,Gap,25.812548187173583,2.980281265610812,7.731632111292896,1.1988657602548058,12,0,0.07296975657422454,0
1633,Male,Young,Single,Three-wheeler,Lag,21.238145300617987,3.473397542298353,20.988512818694264,0.6771472838025214,11,1,0.9433844201821489,1
1634,Male,Young,More,Three-wheeler,Lag,21.936511178244718,2.9795137835928474,19.70916774298651,1.39373698780137,7,0,0.23333138341393883,0
1635,Male,Young,More,Four-wheeler,Lag,20.142106664171344,3.1150044419621454,9.415778372884718,1.2777928077611447,8,0,0.04846491697285012,0
1636,Male,Young,Two,Three-wheeler,Gap,28.210252003018418,4.080029702713798,15.84229055378585,0.4897226812192047,10,0,0.3138539356803544,0
1637,Male,Young,More,Three-wheeler,Gap,18.911312635133882,3.82412241050756,20.750429182050375,0.8878383344361607,9,1,0.5451805408226725,0
1638,Male,Young,Two,Two-wheeler,Gap,18.988061343864192,2.703697799987813,7.957636613221873,0.6398550830975942,3,0,0.04584283915328322,0
1639,Male,Middle,Two,Two-wheeler,Lag,26.97375116782701,1.6213195749435463,8.22208670365537,1.318879786506471,6,1,0.5163553270226594,0
1640,Male,Young,Single,Three-wheeler,Lag,21.50925375575319,4.8240803621208235,11.875344845128538,0.5201208078141759,2,1,0.911177269303814,1
